is_sarcastic,headline,article_link
0,Prayer meet for Rishi Kapoor held at his residence,https://www.canindia.com/prayer-meet-for-rishi-kapoor-held-at-his-residence/
0,Rajeev Khandelwal: Always been connected with Indian Army,https://www.canindia.com/rajeev-khandelwal-always-been-connected-with-indian-army/
0,"Spend more time writing instead of fretting, Emma Stone advises people",https://www.canindia.com/spend-more-time-writing-instead-of-fretting-emma-stone-advises-people/
0,Deepika Padukone expresses her love for raw mangoes,https://www.canindia.com/deepika-padukone-expresses-her-love-for-raw-mangoes/
0,Aparshakti wears wedding-day ‘sherwani’ in song ‘Teri Yaari’,https://www.canindia.com/aparshakti-wears-wedding-day-sherwani-in-song-teri-yaari/
0,"Kids’ Choice Awards: ‘Avengers: Endgame’, ‘Stranger Things’ win big",https://www.canindia.com/kids-choice-awards-avengers-endgame-stranger-things-win-big/
0,Vijay Varma: Working with Mira Nair was on my bucket list,https://www.canindia.com/vijay-varma-working-with-mira-nair-was-on-my-bucket-list/
0,(RELEASE at 11am) Sharad Kelkar: I don’t have regrets in life,https://www.canindia.com/release-at-11am-sharad-kelkar-i-dont-have-regrets-in-life/
0,‘The Flash’ star Grant Gustin on lifelong battle with depression,https://www.canindia.com/the-flash-star-grant-gustin-on-lifelong-battle-with-depression/
0,Ladies who made the romantic hero special,https://www.canindia.com/ladies-who-made-the-romantic-hero-special/
0,‘102 Not Out’ director devastated after Rishi Kapoor’s demise,https://www.canindia.com/102-not-out-director-devastated-after-rishi-kapoors-demise/
0,Rati Agnihotri: Rishi Kapoor was a wonderful person,https://www.canindia.com/rati-agnihotri-rishi-kapoor-was-a-wonderful-person/
0,Colin Farrell was astonished by ‘Dumbo’ set,https://www.canindia.com/colin-farrell-was-astonished-by-dumbo-set/
0,"Veebha Anand, Ankit Gupta unite for ‘Manohar Kahaniyan’",https://www.canindia.com/veebha-anand-ankit-gupta-unite-for-manohar-kahaniyan/
0,Eminem sends spaghetti meal pots to hospital workers,https://www.canindia.com/eminem-sends-spaghetti-meal-pots-to-hospital-workers/
0,Ashok Mastie unites over 30 artistes to spread message about COVID-19,https://www.canindia.com/ashok-mastie-unites-over-30-artistes-to-spread-message-about-covid-19/
0,Tom Hardy puts safety first during grocery shopping,https://www.canindia.com/tom-hardy-puts-safety-first-during-grocery-shopping/
0,Emily Blunt found it ‘medicinal’ to sing for ‘Mary Poppins Returns’,https://www.canindia.com/emily-blunt-found-it-medicinal-to-sing-for-mary-poppins-returns/
0,Lockdown diaries: Arjun Kapoor in and as ‘Yawny Bravo’ in new video,https://www.canindia.com/lockdown-diaries-arjun-kapoor-in-and-as-yawny-bravo-in-new-video/
0,Dolly Parton: I’m always in glam,https://www.canindia.com/dolly-parton-im-always-in-glam/
0,Karisma Kapoor shares old picture with Govinda,https://www.canindia.com/karisma-kapoor-shares-old-picture-with-govinda/
0,When Kirti Kulhari tried push-ups in a lehanga,https://www.canindia.com/when-kirti-kulhari-tried-push-ups-in-a-lehanga/
0,Shruti would neither stalk nor get stalked by ex,https://www.canindia.com/shruti-would-neither-stalk-nor-get-stalked-by-ex/
0,COVID-19 lockdown: Chris Hemsworth tags homeschooling as absolute challenge,https://www.canindia.com/covid-19-lockdown-chris-hemsworth-tags-homeschooling-as-absolute-challenge/
0,Lata Mangeshkar shares emotional post on father’s death anniversary,https://www.canindia.com/lata-mangeshkar-shares-emotional-post-on-fathers-death-anniversary/
0,The Rolling Stones unveil quarantine song ‘Living in a ghost town’,https://www.canindia.com/the-rolling-stones-unveil-quarantine-song-living-in-a-ghost-town/
0,This is when Hina Khan feels ‘prettiest’,https://www.canindia.com/this-is-when-hina-khan-feels-prettiest/
0,"Kareena Kapoor, Saif Ali Khan ‘fall asleep’ as lockdown continues",https://www.canindia.com/kareena-kapoor-saif-ali-khan-fall-asleep-as-lockdown-continues/
0,What did Alaya use as canvas when she ran out of art sheets?,https://www.canindia.com/what-did-alaya-use-as-canvas-when-she-ran-out-of-art-sheets/
0,Janhvi Kapoor shares a ‘sun kissed’ photograph,https://www.canindia.com/janhvi-kapoor-shares-a-sun-kissed-photograph/
0,"Sidharth Shukla, Shehnaz Gill join TV stars in Bigg Boss-style video to encourage lockdown",https://www.canindia.com/sidharth-shukla-shehnaz-gill-join-tv-stars-in-bigg-boss-style-video-to-encourage-lockdown/
0,Manushi Chhillar: Supply free sanitary pads with ration to poor,https://www.canindia.com/manushi-chhillar-supply-free-sanitary-pads-with-ration-to-poor/
0,John Cho on American racism in the time of pandemic,https://www.canindia.com/john-cho-on-american-racism-in-the-time-of-pandemic/
0,Hrithik Roshan shares ‘lockdown tips’ for ‘mental health’,https://www.canindia.com/hrithik-roshan-shares-lockdown-tips-for-mental-health/
0,Lara Dutta: Was nervous to ride a bike in a sari,https://www.canindia.com/lara-dutta-was-nervous-to-ride-a-bike-in-a-sari/
0,Rapper Fred the Godson dies of COVID-19 at 35,https://www.canindia.com/rapper-fred-the-godson-dies-of-covid-19-at-35/
0,Mark Ruffalo gets nostalgic his film ’13 Going On 30′ turns 16,https://www.canindia.com/mark-ruffalo-gets-nostalgic-his-film-13-going-on-30-turns-16/
0,Vicky Kaushal snubs news that he was caught breaking lockdown rules,https://www.canindia.com/vicky-kaushal-snubs-news-that-he-was-caught-breaking-lockdown-rules/
0,Vivek Dahiya’s sweet moments lost with memory card,https://www.canindia.com/vivek-dahiyas-sweet-moments-lost-with-memory-card/
0,COVID-19: 20 top musicians unite to aid folk artistes,https://www.canindia.com/covid-19-20-top-musicians-unite-to-aid-folk-artistes/
0,Sonam at the ‘crossroads to journey of fulfilment’,https://www.canindia.com/sonam-at-the-crossroads-to-journey-of-fulfilment/
0,"Vidyut Jammwal, Adah Sharma not ‘just friends’",https://www.canindia.com/vidyut-jammwal-adah-sharma-not-just-friends/
0,Whitney Houston biopic in pipeline,https://www.canindia.com/whitney-houston-biopic-in-pipeline/
0,Why Tom Holland returned as Spider-Man amid lockdown,https://www.canindia.com/why-tom-holland-returned-as-spider-man-amid-lockdown/
0,Arjun Kapoor turns ‘corny’!,https://www.canindia.com/arjun-kapoor-turns-corny/
0,"Sonu Sood to feed over 25,000 migrants during Ramzan",https://www.canindia.com/sonu-sood-to-feed-over-25000-migrants-during-ramzan/
0,Will.i.am sends 750 underprivileged kids to college,https://www.canindia.com/will-i-am-sends-750-underprivileged-kids-to-college/
0,Lockdown diaries: Richa Chadha makes gluten-free pasta,https://www.canindia.com/lockdown-diaries-richa-chadha-makes-gluten-free-pasta/
0,Stars to fans on World Book Day: The more you read the more you’ll...,https://www.canindia.com/stars-to-fans-on-world-book-day-the-more-you-read-the-more-youll-know/
0,Naezy: My inspiration is still the same,https://www.canindia.com/naezy-my-inspiration-is-still-the-same/
0,40 musicians from 6 nations regale fans in 190 cities for COVID-19 awareness,https://www.canindia.com/40-musicians-from-6-nations-regale-fans-in-190-cities-for-covid-19-awareness/
0,"Akshay Kumar, B Praak’s ‘Teri mitti’ tribute to doctors",https://www.canindia.com/akshay-kumar-b-praaks-teri-mitti-tribute-to-doctors/
0,Kartik Aaryan is missing his ‘#bae’ due to the lockdown,https://www.canindia.com/kartik-aaryan-is-missing-his-bae-due-to-the-lockdown/
0,"Richard Gere, wife Alejandra welcome second child",https://www.canindia.com/richard-gere-wife-alejandra-welcome-second-child/
0,Coming soon: Invisible superhero in your living rooms,https://www.canindia.com/coming-soon-invisible-superhero-in-your-living-rooms/
0,Big B’s ‘age of innocence’ in snapshots,https://www.canindia.com/big-bs-age-of-innocence-in-snapshots/
0,Sebastian Stan on his journey ahead in the Marvel universe,https://www.canindia.com/sebastian-stan-on-his-journey-ahead-in-the-marvel-universe/
0,Vijayendra Kumeria: Lockdown taught me that plans can be altered,https://www.canindia.com/vijayendra-kumeria-lockdown-taught-me-that-plans-can-be-altered/
0,Jigar Saraiya: Indie music could benefit from lockdown,https://www.canindia.com/jigar-saraiya-indie-music-could-benefit-from-lockdown/
0,‘Sergio’ struggles to hold attention (IANS Review; Rating: * * & 1/2),https://www.canindia.com/sergio-struggles-to-hold-attention-ians-review-rating-1-2/
0,Patiala Babes producers to support workers till lockdown ends,https://www.canindia.com/patiala-babes-producers-to-support-workers-till-lockdown-ends/
0,Jim Parsons on powerful role in ‘Hollywood’,https://www.canindia.com/jim-parsons-on-powerful-role-in-hollywood/
0,Police complaint against Kangana over her video supporting sister Rangoli,https://www.canindia.com/police-complaint-against-kangana-over-her-video-supporting-sister-rangoli/
0,TV viewership up 40% in India in Covid era: Report,https://www.canindia.com/tv-viewership-up-40-in-india-in-covid-era-report/
0,Raveena Tandon’s appeal: Help family of driver lynched in Palghar brutality,https://www.canindia.com/raveena-tandons-appeal-help-family-of-driver-lynched-in-palghar-brutality/
0,How Michael Jackson reacted when Madonna told him to ‘dress like a girl’,https://www.canindia.com/how-michael-jackson-reacted-when-madonna-told-him-to-dress-like-a-girl/
0,Lockdown diaries: Uma Thurman helps daughter cut her hair,https://www.canindia.com/lockdown-diaries-uma-thurman-helps-daughter-cut-her-hair/
0,Ajay Devgn-starrer ‘Raid’ to get a sequel,https://www.canindia.com/ajay-devgn-starrer-raid-to-get-a-sequel/
0,"Priyanka Chopra to donate 10,000 footwears to healthcare workers in India",https://www.canindia.com/priyanka-chopra-to-donate-10000-footwears-to-healthcare-workers-in-india/
0,Samta Sagar: I feel peaceful when I read books,https://www.canindia.com/samta-sagar-i-feel-peaceful-when-i-read-books/
0,Richa on people abandoning pets: Assess mental state before letting them adopt,https://www.canindia.com/richa-on-people-abandoning-pets-assess-mental-state-before-letting-them-adopt/
0,Randeep Hooda: Feels great to break stereotypical barriers,https://www.canindia.com/randeep-hooda-feels-great-to-break-stereotypical-barriers/
0,Rajeev Khandelwal: Theatre provides ultimate validation for actor,https://www.canindia.com/rajeev-khandelwal-theatre-provides-ultimate-validation-for-actor/
0,Jubin Nautiyal to conduct live concert from home in Dehradun,https://www.canindia.com/jubin-nautiyal-to-conduct-live-concert-from-home-in-dehradun/
0,Vikas Sethi: I want to get back to acting soon,https://www.canindia.com/vikas-sethi-i-want-to-get-back-to-acting-soon/
0,Meryl Streep: Dick Van Dyke is practically perfect,https://www.canindia.com/meryl-streep-dick-van-dyke-is-practically-perfect/
0,Karan Johar’s three-year-old twins turn singers,https://www.canindia.com/karan-johars-three-year-old-twins-turn-singers/
0,"Urvashi Rautela defines beach volleyball: Invented by men, perfected by women",https://www.canindia.com/urvashi-rautela-defines-beach-volleyball-invented-by-men-perfected-by-women/
0,"Lockdown diaries: How Anushka Sharma stays fit, maintains healthy diet",https://www.canindia.com/lockdown-diaries-how-anushka-sharma-stays-fit-maintains-healthy-diet/
0,Jacqueline Fernandez kisses her ‘sunrise buddy’ in new pic,https://www.canindia.com/jacqueline-fernandez-kisses-her-sunrise-buddy-in-new-pic/
0,Sara Ali Khan’s inner poet comes alive in Earth Day post,https://www.canindia.com/sara-ali-khans-inner-poet-comes-alive-in-earth-day-post/
0,COVID-19: Ustad Amjad Ali Khan lauds PM Modi’s efforts,https://www.canindia.com/covid-19-ustad-amjad-ali-khan-lauds-pm-modis-efforts/
0,Big B’s Marathi film set for digital premiere on May 1,https://www.canindia.com/big-bs-marathi-film-set-for-digital-premiere-on-may-1/
0,Bollywood on Earth Day: Let’s keep the planet clean and green,https://www.canindia.com/bollywood-on-earth-day-lets-keep-the-planet-clean-and-green/
0,Sarod player Soumik Datta unveils new single ‘Tiger Tiger’,https://www.canindia.com/sarod-player-soumik-datta-unveils-new-single-tiger-tiger/
0,Here’s your chance to meet the ‘Friends’ cast,https://www.canindia.com/heres-your-chance-to-meet-the-friends-cast/
0,Alia Bhatt inspires new Mumbai Police meme urging all to stay at home,https://www.canindia.com/alia-bhatt-inspires-new-mumbai-police-meme-urging-all-to-stay-at-home/
0,Taapsee shares how ‘coach’ Sandeep Singh punished her during ‘Soorma’ prep,https://www.canindia.com/taapsee-shares-how-coach-sandeep-singh-punished-her-during-soorma-prep/
0,Tamannaah Bhatia: Universe is teaching us a lesson,https://www.canindia.com/tamannaah-bhatia-universe-is-teaching-us-a-lesson/
0,"COVID-19: Kanye West donates 3,00,000 meals",https://www.canindia.com/covid-19-kanye-west-donates-300000-meals/
0,‘The Mandalorian’ Season 3 already in the works,https://www.canindia.com/the-mandalorian-season-3-already-in-the-works/
0,Lockdown diaries: Tom Holland is being ‘a little bit productive’,https://www.canindia.com/lockdown-diaries-tom-holland-is-being-a-little-bit-productive/
0,Demi Lovato: Sign of strength to seek help for mental health,https://www.canindia.com/demi-lovato-sign-of-strength-to-seek-help-for-mental-health/
0,Rahman hopes his Earth Day musical message will ‘resonate with the masses’,https://www.canindia.com/rahman-hopes-his-earth-day-musical-message-will-resonate-with-the-masses/
0,Why Kelly Clarkson thinks her kids are ‘depressing little toddlers’,https://www.canindia.com/why-kelly-clarkson-thinks-her-kids-are-depressing-little-toddlers/
0,Kareena Kapoor relives Poo from ‘K3G’ in new Insta post,https://www.canindia.com/kareena-kapoor-relives-poo-from-k3g-in-new-insta-post/
0,"COVID-19: Punjabi film, music stars unite for song of hope",https://www.canindia.com/covid-19-punjabi-film-music-stars-unite-for-song-of-hope/
0,Riteish Deshmukh imitates funny dialogue between Salman Khan and reality show singer,https://www.canindia.com/riteish-deshmukh-imitates-funny-dialogue-between-salman-khan-and-reality-show-singer/
0,"Karlie Kloss, Ken Jeong are substitute teachers in new YouTube series",https://www.canindia.com/karlie-kloss-ken-jeong-are-substitute-teachers-in-new-youtube-series/
0,Jason Derulo shaves off eyebrow after losing a bet,https://www.canindia.com/jason-derulo-shaves-off-eyebrow-after-losing-a-bet/
0,Maniesh Paul hosts interactive game show,https://www.canindia.com/maniesh-paul-hosts-interactive-game-show/
0,Female-centric ‘Star Wars’ series in the works,https://www.canindia.com/female-centric-star-wars-series-in-the-works/
0,Taapsee Pannu recalls the day she accepted her flaws,https://www.canindia.com/taapsee-pannu-recalls-the-day-she-accepted-her-flaws/
0,Naomi Campbell eats just one meal a day!,https://www.canindia.com/naomi-campbell-eats-just-one-meal-a-day/
0,‘The Office’ cast to go on virtual dates with fans for charity,https://www.canindia.com/the-office-cast-to-go-on-virtual-dates-with-fans-for-charity/
0,Why Anushka Sharma called herself a ‘bewakoof ladki’,https://www.canindia.com/why-anushka-sharma-called-herself-a-bewakoof-ladki/
0,"Saif’s son Ibrahim bonds with sister Sara, mother Amrita over chores",https://www.canindia.com/saifs-son-ibrahim-bonds-with-sister-sara-mother-amrita-over-chores/
0,"Lockdown diaries: Ishita, Vatsal Sheth post funny videos",https://www.canindia.com/lockdown-diaries-ishita-vatsal-sheth-post-funny-videos/
0,YouTube stars take part in ‘pass the pocha challenge’,https://www.canindia.com/youtube-stars-take-part-in-pass-the-pocha-challenge/
0,Aditya Rawal: I didn’t get my debut film on a platter,https://www.canindia.com/aditya-rawal-i-didnt-get-my-debut-film-on-a-platter/
0,‘Cutie’ Varun sharma needs a ‘haircut’,https://www.canindia.com/cutie-varun-sharma-needs-a-haircut/
0,"Aaron Carter, girlfriend Melanie expecting first child",https://www.canindia.com/aaron-carter-girlfriend-melanie-expecting-first-child/
0,Suneil Shetty commemmorates Earth Day in ‘Border’ style,https://www.canindia.com/suneil-shetty-commemmorates-earth-day-in-border-style/
0,COVID-19 effect: Westlife cancel stadium tour,https://www.canindia.com/covid-19-effect-westlife-cancel-stadium-tour/
0,Alia Bhatt pens poem to celebrate Earth Day,https://www.canindia.com/alia-bhatt-pens-poem-to-celebrate-earth-day/
0,Madhuri Dixit-Nene shares what’s on her phone,https://www.canindia.com/madhuri-dixit-nene-shares-whats-on-her-phone/
0,‘Dune’ director David Lynch has ‘zero interest’ in film’s new version,https://www.canindia.com/dune-director-david-lynch-has-zero-interest-in-films-new-version/
0,"Neena Gupta, Sanjay Mishra gorge on ‘puris’ in throwback video",https://www.canindia.com/neena-gupta-sanjay-mishra-gorge-on-puris-in-throwback-video/
0,Shehnaz Gill’s ‘warning’ to China over COVID-19,https://www.canindia.com/shehnaz-gills-warning-to-china-over-covid-19/
0,"‘Upload’ is a new world, imagined thoroughly: Writer Greg Daniels",https://www.canindia.com/upload-is-a-new-world-imagined-thoroughly-writer-greg-daniels/
0,Kylie captures mom Kris sleeping in ‘natural habitat’!,https://www.canindia.com/kylie-captures-mom-kris-sleeping-in-natural-habitat/
0,Chris Hemsworth opens up on ‘Thor: Love And Thunder’,https://www.canindia.com/chris-hemsworth-opens-up-on-thor-love-and-thunder/
0,When Sunny Deol had a pillow fight with papa Dharmendra!,https://www.canindia.com/when-sunny-deol-had-a-pillow-fight-with-papa-dharmendra/
0,Urvashi Rautela is her ‘own muse’,https://www.canindia.com/urvashi-rautela-is-her-own-muse/
0,Pallavi Joshi to reunite with Renuka Sahane through ‘Antaksari’,https://www.canindia.com/pallavi-joshi-to-reunite-with-renuka-sahane-through-antaksari/
0,When Bani J was ‘dangerously dehydrated’,https://www.canindia.com/when-bani-j-was-dangerously-dehydrated/
0,Anita Raaj in trouble for allegedly hosting party amid COVID-19 lockdown,https://www.canindia.com/anita-raaj-in-trouble-for-allegedly-hosting-party-amid-covid-19-lockdown/
0,Shishir Sharma: I can be funny too,https://www.canindia.com/shishir-sharma-i-can-be-funny-too/
0,K.Jo’s son plays ‘diet police’,https://www.canindia.com/k-jos-son-plays-diet-police/
0,Karanvir Bohra launches ‘Lockdown with KV’,https://www.canindia.com/karanvir-bohra-launches-lockdown-with-kv/
0,Taapsee Pannu: Need to get back to the chaos soon,https://www.canindia.com/taapsee-pannu-need-to-get-back-to-the-chaos-soon/
0,"‘Tom And Jerry’ helmer Gene Deitch made childhood amazing, awesome: Bollywood",https://www.canindia.com/tom-and-jerry-helmer-gene-deitch-made-childhood-amazing-awesome-bollywood/
0,"Ameesha Patel salutes Mumbai Police, calls them ‘true soldiers’",https://www.canindia.com/ameesha-patel-salutes-mumbai-police-calls-them-true-soldiers/
0,Kylie Jenner sneaks out barefoot to visit best friend amid lockdown,https://www.canindia.com/kylie-jenner-sneaks-out-barefoot-to-visit-best-friend-amid-lockdown/
0,Vijay Verma on the stars who inspired him to be an actor,https://www.canindia.com/vijay-verma-on-the-stars-who-inspired-him-to-be-an-actor/
0,Sunny Leone dons ’80s style for retro aerobics workout,https://www.canindia.com/sunny-leone-dons-80s-style-for-retro-aerobics-workout/
0,Chris Pratt’s noisy way to ensure good luck for wife Katherine Schwarzenegger,https://www.canindia.com/chris-pratts-noisy-way-to-ensure-good-luck-for-wife-katherine-schwarzenegger/
0,covid-19 effect: Wait for ‘Venom’ sequel gets longer,https://www.canindia.com/covid-19-effect-wait-for-venom-sequel-gets-longer/
0,Vicky Kaushal: I have experienced sleep paralysis,https://www.canindia.com/vicky-kaushal-i-have-experienced-sleep-paralysis/
0,When Pierce Brosnan saved Halle Berry from choking,https://www.canindia.com/when-pierce-brosnan-saved-halle-berry-from-choking/
0,Amyra Dastur’s video using ‘beauty mode’ is a blast,https://www.canindia.com/amyra-dasturs-video-using-beauty-mode-is-a-blast/
0,"Big B to care givers, first responders: ‘Natmastak hoon mai’",https://www.canindia.com/big-b-to-care-givers-first-responders-natmastak-hoon-mai/
0,Kamal Haasan’s song of hope during COVID-19 lockdown,https://www.canindia.com/kamal-haasans-song-of-hope-during-covid-19-lockdown/
0,Adnan Sami stands by ‘true brother’ Sonu Nigam,https://www.canindia.com/adnan-sami-stands-by-true-brother-sonu-nigam/
0,Eminem celebrates 12 years of sobriety,https://www.canindia.com/eminem-celebrates-12-years-of-sobriety/
0,Arjun Bijlani: Success of ‘State Of Siege: 26/11’ is surreal,https://www.canindia.com/arjun-bijlani-success-of-state-of-siege-26-11-is-surreal/
0,Lara Dutta excited about playing a cop,https://www.canindia.com/lara-dutta-excited-about-playing-a-cop/
0,New track addresses loneliness in the time of COVID-19 lockdown,https://www.canindia.com/new-track-addresses-loneliness-in-the-time-of-covid-19-lockdown/
0,Jenna Dewan dances to Bieber’s ‘Intentions’ a month after childbirth,https://www.canindia.com/jenna-dewan-dances-to-biebers-intentions-a-month-after-childbirth/
0,Brad Pitt turns weatherman for John Krasinski,https://www.canindia.com/brad-pitt-turns-weatherman-for-john-krasinski/
0,Shweta Tiwari shares pic from the time she took ‘freedom for granted’,https://www.canindia.com/shweta-tiwari-shares-pic-from-the-time-she-took-freedom-for-granted/
0,‘Riverdale’ star Cole Sprouse on getting death threats from trolls (Ld),https://www.canindia.com/riverdale-star-cole-sprouse-on-getting-death-threats-from-trolls-ld/
0,‘Riverdale’ star Cole Sprouse on getting death threatrs from trolls,https://www.canindia.com/riverdale-star-cole-sprouse-on-getting-death-threatrs-from-trolls/
0,"Juhi Chawla, Shakti Kapoor join real-life COVID-19 warriors for new song",https://www.canindia.com/juhi-chawla-shakti-kapoor-join-real-life-covid-19-warriors-for-new-song/
0,‘Naagin’ actor Manan Chaturvedi had no acting dreams,https://www.canindia.com/naagin-actor-manan-chaturvedi-had-no-acting-dreams/
0,COVID-19 effect: Robert Pattinson’s ‘The Batman’ pushed to Oct 2021,https://www.canindia.com/covid-19-effect-robert-pattinsons-the-batman-pushed-to-oct-2021/
0,‘Shang-Chi’: First production pic shared by director,https://www.canindia.com/shang-chi-first-production-pic-shared-by-director/
0,Ramesh Sippy: Not really keen to remake ‘Sholay’,https://www.canindia.com/ramesh-sippy-not-really-keen-to-remake-sholay/
0,Indo-American singer Subhi on dealing with quarantine,https://www.canindia.com/indo-american-singer-subhi-on-dealing-with-quarantine/
0,Vidyut on lockdown: Now is a great time to listen to our own ideas,https://www.canindia.com/vidyut-on-lockdown-now-is-a-great-time-to-listen-to-our-own-ideas/
0,Salim-Sulaiman working on song in praise of Lord Shiva,https://www.canindia.com/salim-sulaiman-working-on-song-in-praise-of-lord-shiva/
0,Ali Fazal: Thought I was cantankerous,https://www.canindia.com/ali-fazal-thought-i-was-cantankerous/
0,Naseeruddin Shah: I am not done yet as an actor,https://www.canindia.com/naseeruddin-shah-i-am-not-done-yet-as-an-actor/
0,When Shraddha Kapoor had ‘bunny’ teeth,https://www.canindia.com/when-shraddha-kapoor-had-bunny-teeth/
0,"Arhaan Khan took 15lakh from Rashami Desai’s account, fans allege on Twitter",https://www.canindia.com/arhaan-khan-took-15lakh-from-rashami-desais-account-fans-allege-on-twitter/
0,Lockdown diaries: Rakul Preet enjoys her caffeine-free immunity booster cuppa,https://www.canindia.com/lockdown-diaries-rakul-preet-enjoys-her-caffeine-free-immunity-booster-cuppa/
0,Ronit Roy makes mask out of a T-shirt,https://www.canindia.com/ronit-roy-makes-mask-out-of-a-t-shirt/
0,Sonu Nigam trends over old tweets even as he is stranded in Dubai,https://www.canindia.com/sonu-nigam-trends-over-old-tweets-even-as-he-is-stranded-in-dubai/
0,COVID-19: 21 Marathi celebs come together to raise awareness,https://www.canindia.com/covid-19-21-marathi-celebs-come-together-to-raise-awareness/
0,"Naseeruddin, Ratna Pathak to create environmental awareness",https://www.canindia.com/naseeruddin-ratna-pathak-to-create-environmental-awareness/
0,Sonam Kapoor channels her inner Madhubala in new pic,https://www.canindia.com/sonam-kapoor-channels-her-inner-madhubala-in-new-pic/
0,"Sahil Salathia down with chicken pox during quarantine, is recovering",https://www.canindia.com/sahil-salathia-down-with-chicken-pox-during-quarantine-is-recovering/
0,Joe Russo: India rarely seen in international action films,https://www.canindia.com/joe-russo-india-rarely-seen-in-international-action-films/
0,Karishma Tanna aces the inversion yoga pose,https://www.canindia.com/karishma-tanna-aces-the-inversion-yoga-pose/
0,Lockdown solution: Chris Evans suggests adopting a dog,https://www.canindia.com/lockdown-solution-chris-evans-suggests-adopting-a-dog/
0,10 new Covid-19 cases take Karnataka tally to 418; one dead,https://www.canindia.com/10-new-covid-19-cases-take-karnataka-tally-to-418-one-dead/
0,Shutterbug Divyanka Tripathi clicks her ‘hottest model’,https://www.canindia.com/shutterbug-divyanka-tripathi-clicks-her-hottest-model/
0,"Himesh Reshammiya focusses on new songs, scripts during lockdown",https://www.canindia.com/himesh-reshammiya-focusses-on-new-songs-scripts-during-lockdown/
0,Action star Vidyut Jammwal’s next a ‘hardcore romantic film’,https://www.canindia.com/action-star-vidyut-jammwals-next-a-hardcore-romantic-film/
0,RJ Abhilash Thapliyal misses studio vibe working from home,https://www.canindia.com/rj-abhilash-thapliyal-misses-studio-vibe-working-from-home/
0,Lockdown diaries: ‘Friends’ star Matthew Perry tries nude eating,https://www.canindia.com/lockdown-diaries-friends-star-matthew-perry-tries-nude-eating/
0,Tuhin Mehta: Music has power to heal the soul,https://www.canindia.com/tuhin-mehta-music-has-power-to-heal-the-soul/
0,"‘Girlfriend Chor’ is an easy, breezy watch (IANS Review; Rating: * * *)",https://www.canindia.com/girlfriend-chor-is-an-easy-breezy-watch-ians-review-rating/
0,Janhvi Kapoor’s toddler pic posted by Sridevi is wowing the fans,https://www.canindia.com/janhvi-kapoors-toddler-pic-posted-by-sridevi-is-wowing-the-fans/
0,"Abhay Deol’s drawing depicts condition of poor, needy amid COVID-19",https://www.canindia.com/abhay-deols-drawing-depicts-condition-of-poor-needy-amid-covid-19/
0,Mumbai Police thanks Rohit Shetty for helping on-duty corona warriors,https://www.canindia.com/mumbai-police-thanks-rohit-shetty-for-helping-on-duty-corona-warriors/
0,Arjun Kapoor’s throwback pic with ‘fresh prince’ Will Smith,https://www.canindia.com/arjun-kapoors-throwback-pic-with-fresh-prince-will-smith/
0,Bob Odenkirk’s son had bad coronavirus symptoms,https://www.canindia.com/bob-odenkirks-son-had-bad-coronavirus-symptoms/
0,"COVID-19: Gloria, Emilio Estefan provide 500 daily meals to COVID-19 fighters",https://www.canindia.com/covid-19-gloria-emilio-estefan-provide-500-daily-meals-to-covid-19-fighters/
0,Keira Knightley reveals her party trick,https://www.canindia.com/keira-knightley-reveals-her-party-trick/
0,‘Main Mulayam Singh Yadav’ motion poster unveiled,https://www.canindia.com/main-mulayam-singh-yadav-motion-poster-unveiled/
0,Big B on smartphones connecting world in COVID-19 era,https://www.canindia.com/big-b-on-smartphones-connecting-world-in-covid-19-era/
0,SRK on Salman’s corona song: ‘Bhai kamaal ka single aur singer hai’,https://www.canindia.com/srk-on-salmans-corona-song-bhai-kamaal-ka-single-aur-singer-hai/
0,"Ashton Kutcher, Mila Kunis to sell lockdown wine for COVID-19 relief",https://www.canindia.com/ashton-kutcher-mila-kunis-to-sell-lockdown-wine-for-covid-19-relief/
0,Urvashi Rautela: I don’t agree with the notion of putting women in a box,https://www.canindia.com/urvashi-rautela-i-dont-agree-with-the-notion-of-putting-women-in-a-box/
0,Sofia Hayat defends her nude posts,https://www.canindia.com/sofia-hayat-defends-her-nude-posts/
0,"Ajay Devgn, Kajol’s daughter Nysa trends on her birthday",https://www.canindia.com/ajay-devgn-kajols-daughter-nysa-trends-on-her-birthday/
0,Kartik Aaryan gets a tight slap from sister in funny video,https://www.canindia.com/kartik-aaryan-gets-a-tight-slap-from-sister-in-funny-video/
0,Animated ‘Selfie With Bajrangi’ series green-lit for 234 episodes,https://www.canindia.com/animated-selfie-with-bajrangi-series-green-lit-for-234-episodes/
0,Ajay Devgn ‘humbled’ as Nagpur Police screens ‘Tanhaji’ at shelter home,https://www.canindia.com/ajay-devgn-humbled-as-nagpur-police-screens-tanhaji-at-shelter-home/
0,When ‘Four More Shots Please!’ girls changed in an Istanbul cafe loo,https://www.canindia.com/when-four-more-shots-please-girls-changed-in-an-istanbul-cafe-loo/
0,"COVID-19: Vicky Kaushal, Rajkummar Rao’s housing complex partially sealed",https://www.canindia.com/covid-19-vicky-kaushal-rajkummar-raos-housing-complex-partially-sealed/
0,COVID-19: 40 musicians from 6 nations ujnite for 60-minute online gig,https://www.canindia.com/covid-19-40-musicians-from-6-nations-ujnite-for-60-minute-online-gig/
